ds,event,total,predicted_total,predicted_change,new_prediction
2021-07-01,['corona'],332.0,172.02026684736484,-25.73703196345492,127.74735578523811
2021-07-01,['corona'],209.0,175.41051623708864,-25.73703196345492,130.26505560588785
2021-07-01,['corona'],122.0,133.40270319872172,-25.73703196345492,99.06880683635382
2021-07-01,['corona'],318.0,119.74491228961611,-25.73703196345492,88.92612593902656
2021-07-01,['corona'],167.0,153.60862250563352,-25.73703196345492,114.07432223273582
2021-07-01,['corona'],156.0,123.93636439866721,-25.73703196345492,92.03882267903828
2021-07-01,['corona'],274.0,276.3268857060683,-25.73703196345492,205.208546808278
2021-07-01,['corona'],106.0,149.44394425590238,-25.73703196345492,110.98150855531304
2021-07-01,['corona'],148.0,139.04152045470133,-25.73703196345492,103.25635989280114
2021-07-01,['corona'],90.0,117.30412550365493,-25.73703196345492,87.11352522832799
2021-07-01,['corona'],146.0,137.85322787548256,-25.73703196345492,102.37389855451528
2021-07-01,['corona'],82.0,137.00948491874348,-25.73703196345492,101.74730999224153
2021-07-01,['corona'],134.0,42.97236693082746,-25.73703196345492,31.912555118387267
2021-07-01,['corona'],47.0,67.12180145418274,-25.73703196345492,49.84664195947298
2021-07-01,['corona'],165.0,107.52314383607059,-25.73703196345492,79.8498779388695
2021-07-01,['corona'],158.0,156.2552004050979,-25.73703196345492,116.03974953227731
2021-07-01,['corona'],138.0,50.66386292232543,-25.73703196345492,37.62448832808555
2021-07-01,['corona'],44.0,101.43192738590662,-25.73703196345492,75.32635981344745
2021-07-01,['corona'],166.0,92.01648605596662,-25.73703196345492,68.33417362809446
2021-07-01,['corona'],106.0,132.60025818184425,-25.73703196345492,98.47288734995925
2021-07-01,['corona'],172.0,256.265278759816,-25.73703196345492,190.31020205416533
2021-07-01,['corona'],61.0,133.5550259214215,-25.73703196345492,99.18192621122475
2021-07-02,['corona'],155.0,264.04485931039494,-26.350489180102915,194.46774722719135
2021-07-02,['corona'],174.0,279.7188310540141,-26.350489180102915,206.01155074241575
2021-07-02,['corona'],290.0,82.50779761618791,-26.350489180102915,60.7665893325931
2021-07-02,['corona'],120.0,50.495616479564866,-26.350489180102915,37.18977452269086
2021-07-02,['corona'],258.0,367.07789920550766,-26.350489180102915,270.35107709281124
2021-07-02,['corona'],149.0,124.49610002717459,-26.350489180102915,91.69076865986383
2021-07-02,['corona'],57.0,123.65355418267583,-26.350489180102915,91.07023776695713
2021-07-02,['corona'],94.0,155.2506642127419,-26.350489180102915,114.34135473732543
2021-07-02,['corona'],133.0,138.46845465279588,-26.350489180102915,101.98133949165519
2021-07-02,['corona'],63.0,74.24406357258543,-26.350489180102915,54.680389634022575
2021-07-02,['corona'],79.0,141.01874514104603,-26.350489180102915,103.85961596073778
2021-07-02,['corona'],112.0,107.57421978526602,-26.350489180102915,79.22788664016936
2021-07-02,['corona'],153.0,223.745606369663,-26.350489180102915,164.78754457226927
2021-07-02,['corona'],53.0,51.3388565980628,-26.350489180102915,37.8108167450017
2021-07-02,['corona'],88.0,94.81664640433152,-26.350489180102915,69.83199625262169
2021-07-02,['corona'],132.0,117.25154453324865,-26.350489180102915,86.3551889775114
2021-07-02,['corona'],125.0,137.13939386205553,-26.350489180102915,101.00249272077586
2021-07-02,['corona'],158.0,123.66939277780182,-26.350489180102915,91.08190281478817
2021-07-02,['corona'],47.0,145.31556723871708,-26.350489180102915,107.02420441647375
2021-07-02,['corona'],51.0,148.84275783945532,-26.350489180102915,109.62196303960285
2021-07-02,['corona'],165.0,101.96944309222734,-26.350489180102915,75.09999602319877
2021-07-02,['corona'],152.0,133.27913678932043,-26.350489180102915,98.15943227031597
2021-07-02,['corona'],165.0,148.35171627959397,-26.350489180102915,109.26031333284259
2021-07-02,['corona'],27.0,99.75494072232966,-26.350489180102915,73.46902586067411
2021-07-02,['corona'],31.0,136.81759120803068,-26.350489180102915,100.76548664028111
2021-07-02,['corona'],140.0,86.89591503399062,-26.350489180102915,63.99841634500749
2021-07-02,['corona'],97.0,134.29798676111474,-26.350489180102915,98.90981029053115
2021-07-02,['corona'],273.0,110.96678048812919,-26.350489180102915,81.72649100209615
2021-07-02,['corona'],87.0,38.882095240469646,-26.350489180102915,28.63647294113238
2021-07-02,['corona'],81.0,149.38922939434943,-26.350489180102915,110.02443666655225
2021-07-02,['corona'],97.0,35.45181205422717,-26.350489180102915,26.110086154727615
2021-07-02,['corona'],80.0,36.830712604960475,-26.350489180102915,27.125639665035564
2021-07-02,['corona'],61.0,83.13550646609691,-26.350489180102915,61.22889382992428
2021-07-02,['corona'],121.0,90.73112144819753,-26.350489180102915,66.8230271080042
2021-07-02,['corona'],89.0,83.73554484829778,-26.350489180102915,61.670819163146845
2021-07-02,['corona'],203.0,173.2143350432415,-26.350489180102915,127.57151042928493
2021-07-03,['corona'],50.0,144.31268913986662,-27.373915953288854,104.80865490478853
2021-07-03,['corona'],166.0,159.02124632195225,-27.373915953288854,115.4909040059086
2021-07-03,['corona'],158.0,35.542227352619875,-27.373915953288854,25.812927909186868
2021-07-03,['corona'],142.0,38.43594787977921,-27.373915953288854,27.91452381131854
2021-07-03,['corona'],84.0,118.62595345317439,-27.373915953288854,86.15338465611488
2021-07-03,['corona'],143.0,134.98818493868166,-27.373915953288854,98.03663264669682
2021-07-03,['corona'],11.0,35.40071344834362,-27.373915953288854,25.710151902129414
2021-07-03,['corona'],133.0,140.63954307574323,-27.373915953288854,102.14099275709981
2021-07-03,['corona'],96.0,95.38635126779253,-27.373915953288854,69.27537164083813
2021-07-03,['corona'],72.0,152.6161130467369,-27.373915953288854,110.83910653014684
2021-07-03,['corona'],34.0,104.6735028236798,-27.373915953288854,76.02026613536226
2021-07-03,['corona'],115.0,235.22581153183197,-27.373915953288854,170.83529558266665
2021-07-03,['corona'],204.0,91.41077376677555,-27.373915953288854,66.3880653836074
2021-07-03,['corona'],49.0,50.91934174216896,-27.373915953288854,36.9807239296997
2021-07-03,['corona'],125.0,72.9333529910391,-27.373915953288854,52.96863824135658
2021-07-03,['corona'],65.0,125.56368494109589,-27.373915953288854,91.19198735746788
2021-07-03,['corona'],40.0,134.572146970346,-27.373915953288854,97.73448056214714
2021-07-03,['corona'],22.0,137.9953884279,-27.373915953288854,100.22064678023216
2021-07-03,['corona'],163.0,137.51231191493676,-27.373915953288854,99.86980722591755
2021-07-03,['corona'],141.0,123.48563208823481,-27.373915953288854,89.68277894601393
2021-07-03,['corona'],78.0,91.04933854028222,-27.373915953288854,66.12556913223993
2021-07-03,['corona'],164.0,128.2042337337909,-27.373915953288854,93.10971454294497
2021-07-03,['corona'],164.0,137.42313720285162,-27.373915953288854,99.80504312457019
2021-07-03,['corona'],269.0,278.3496433899314,-27.373915953288854,202.15444595209232
2021-07-03,['corona'],198.0,280.66197497058135,-27.373915953288854,203.83380182929383
2021-07-03,['corona'],114.0,39.8806232114634,-27.373915953288854,28.963734931909606
2021-07-03,['corona'],33.0,129.16268746186054,-27.373915953288854,93.80580195304168
2021-07-03,['corona'],92.0,50.70467741522119,-27.373915953288854,36.82482163519231
2021-07-03,['corona'],282.0,146.79301652065365,-27.373915953288854,106.6100195529925
2021-07-03,['corona'],121.0,155.22625843792957,-27.373915953288854,112.7347529156958
2021-07-03,['corona'],151.0,128.48278173082056,-27.373915953288854,93.31201304537818
2021-07-03,['corona'],261.0,263.4121184062349,-27.373915953288854,191.30590650293445
2021-07-03,['corona'],250.0,61.071756867413406,-27.373915953288854,44.35402547133075
2021-07-03,['corona'],110.0,38.0589935722144,-27.373915953288854,27.640756659088822
2021-07-03,['corona'],150.0,139.06531018935263,-27.373915953288854,100.9976890579388
2021-07-03,['corona'],163.0,179.73970324270024,-27.373915953288854,130.5379079423527
2021-07-03,['corona'],36.0,96.29582796804955,-27.373915953288854,69.93588895355205
2021-07-03,['corona'],55.0,165.91013791103717,-27.373915953288854,120.49403620128423
2021-07-03,['corona'],65.0,83.51283120570817,-27.373915953288854,60.65209898124563
2021-07-03,['corona'],71.0,38.32270015421664,-27.373915953288854,27.83227642297048
2021-07-03,['corona'],48.0,87.77421733060315,-27.373915953288854,63.74697684986675
2021-07-03,['corona'],30.0,102.5565184203471,-27.373915953288854,74.48278326334209
2021-07-04,['corona'],24.0,35.55126949539056,-26.50868921387262,26.127093953271174
2021-07-04,['corona'],124.0,39.975013722068894,-26.50868921387262,29.378161571282718
2021-07-04,['corona'],252.0,93.655002497038,-26.50868921387262,68.82828895185355
2021-07-04,['corona'],82.0,135.181999939607,-26.50868921387262,99.34702370251912
2021-07-04,['corona'],72.0,38.25995002246971,-26.50868921387262,28.11773877763023
2021-07-04,['corona'],106.0,128.79510713604114,-26.50868921387262,94.65321246267372
2021-07-04,['corona'],121.0,142.2406723024257,-26.50868921387262,104.5345345460527
2021-07-04,['corona'],37.0,129.62503753699443,-26.50868921387262,95.26313919294685
2021-07-04,['corona'],158.0,137.7059310475895,-26.50868921387262,101.20189375711428
2021-07-04,['corona'],80.0,144.3978925333086,-26.50868921387262,106.11990397027206
2021-07-04,['corona'],98.0,139.2878365219587,-26.50868921387262,102.36445682562571
2021-07-04,['corona'],102.0,72.59226972133237,-26.50868921387262,53.34901054760822
2021-07-04,['corona'],108.0,83.7959146578057,-26.50868921387262,61.582716067246054
2021-07-04,['corona'],101.0,140.87927793580803,-26.50868921387262,103.53402798105687
2021-07-04,['corona'],265.0,293.04612222713973,-26.50868921387262,215.36343643264198
2021-07-04,['corona'],82.0,123.61418407370952,-26.50868921387262,90.84568419334545
2021-07-04,['corona'],133.0,135.14687945706595,-26.50868921387262,99.32121319954528
2021-07-04,['corona'],74.0,98.31794379638187,-26.50868921387262,72.25514563392905
2021-07-04,['corona'],84.0,51.50100596574372,-26.50868921387262,37.84876435226673
2021-07-04,['corona'],55.0,155.49461402393084,-26.50868921387262,114.27503004801622
2021-07-04,['corona'],67.0,91.62968913889233,-26.50868921387262,67.33985961742577
2021-07-04,['corona'],53.0,105.38685810359677,-26.50868921387262,77.45018341664937
2021-07-04,['corona'],144.0,128.5828392121245,-26.50868921387262,94.49721398300888
2021-07-04,['corona'],106.0,179.98536061811959,-26.50868921387262,132.27360074139438
2021-07-04,['corona'],115.0,38.25995002246971,-26.50868921387262,28.11773877763023
2021-07-04,['corona'],65.0,144.25424078869193,-26.50868921387262,106.01433242018612
2021-07-04,['corona'],54.0,103.0854054304768,-26.50868921387262,75.75881568005114
2021-07-04,['corona'],141.0,236.75385239146257,-26.50868921387262,173.99350945913903
2021-07-04,['corona'],67.0,152.7131438218682,-26.50868921387262,112.23089113739483
2021-07-04,['corona'],56.0,68.89677042629998,-26.50868921387262,50.633139675596816
2021-07-04,['corona'],168.0,159.2009413997672,-26.50868921387262,116.99885861854345
2021-07-04,['corona'],46.0,119.01621350590769,-26.50868921387262,87.46657535350754
2021-07-04,['corona'],22.0,138.26078029691905,-26.50868921387262,101.60965974333355
2021-07-04,['corona'],51.0,51.71567029269149,-26.50868921387262,38.006523979930854
2021-07-04,['corona'],218.0,60.69282786265812,-26.50868921387262,44.603954749435395
2021-07-04,['corona'],62.0,95.42775904514824,-26.50868921387262,70.13111097610667
2021-07-04,['corona'],233.0,256.37320134267554,-26.50868921387262,188.4120261710898
2021-07-04,['corona'],130.0,182.82925104653393,-26.50868921387262,134.3636130945573
2021-07-04,['corona'],2.0,125.49417855959555,-26.50868921387262,92.22731678373
2021-07-04,['corona'],241.0,144.9390149509211,-26.50868921387262,106.51758192793305
2021-07-05,['corona'],76.0,40.18700735152742,-24.160685656852166,30.47755083042881
